customer_id,long,lat,demand,tw_start,tw_end,value,carrier_id,reservation,service_duration
141,-0.179644144,51.48378509,1,0,1000,0,7,False,0
142,-0.183653914,51.46192934,1,0,1000,0,7,False,0
143,-0.012214788,51.44397688,1,0,1000,0,7,False,0
144,-0.146800579,51.48700265,1,0,1000,0,7,False,0
145,-0.181407659,51.51416542,1,0,1000,0,7,False,0
146,-0.114646204,51.47478815,1,0,1000,0,7,False,0
147,-0.191787293,51.53418706,1,0,1000,0,7,False,0
148,-0.199125558,51.52361585,1,0,1000,0,7,False,0
149,-0.105384056,51.48326137,1,0,1000,0,7,False,0
150,-0.202685943,51.55304244,1,0,1000,0,7,False,0
151,-0.122674366,51.57377734,1,0,1000,0,7,False,0
152,-0.191014318,51.55268637,1,0,1000,0,7,False,0
153,-0.069259915,51.44506984,1,0,1000,0,7,False,0
154,-0.141847848,51.54537954,1,0,1000,0,7,False,0
155,-0.079907222,51.52614893,1,0,1000,0,7,False,0
156,-0.187203851,51.45625821,1,0,1000,0,7,False,0
157,-0.143609228,51.55993154,1,0,1000,0,7,False,0
158,-0.134315993,51.55435286,1,0,1000,0,7,False,0
159,-0.066052681,51.55144958,1,0,1000,0,7,False,0
160,-0.119550663,51.45337448,1,0,1000,0,8,False,0
161,-0.066785193,51.54329815,1,0,1000,0,8,False,0
162,-0.188191633,51.48504099,1,0,1000,0,8,False,0
163,-0.17962112,51.46422523,1,0,1000,0,8,False,0
164,-0.164562873,51.47408086,1,0,1000,0,8,False,0
165,-0.053233903,51.46842023,1,0,1000,0,8,False,0
166,-0.078924973,51.56183488,1,0,1000,0,8,False,0
167,-0.222279509,51.48938106,1,0,1000,0,8,False,0
168,-0.095064013,51.47346676,1,0,1000,0,8,False,0
169,-0.019699111,51.43001832,1,0,1000,0,8,False,0
170,-0.203680085,51.47377891,1,0,1000,0,8,False,0
171,-0.218753132,51.4844241,1,0,1000,0,8,False,0
172,-0.132310753,51.52110767,1,0,1000,0,8,False,0
173,-0.09102832,51.48423562,1,0,1000,0,8,False,0
174,-0.095528213,51.43627882,1,0,1000,0,8,False,0
175,-0.215404091,51.51479202,1,0,1000,0,8,False,0
176,-0.086578134,51.54542672,1,0,1000,0,8,False,0
177,-0.203204539,51.52609099,1,0,1000,0,8,False,0
178,-0.204101339,51.48928674,1,0,1000,0,8,False,0
179,-0.1492779,51.4773652,1,0,1000,0,8,False,0
180,-0.17303993,51.51951332,1,0,1000,0,9,False,0
181,-0.172193041,51.47153548,1,0,1000,0,9,False,0
182,-0.025993478,51.5345517,1,0,1000,0,9,False,0
183,-0.085627316,51.52342883,1,0,1000,0,9,False,0
184,-0.071781293,51.54922137,1,0,1000,0,9,False,0
185,-0.05427529,51.55160775,1,0,1000,0,9,False,0
186,-0.110782779,51.48292523,1,0,1000,0,9,False,0
187,-0.182286858,51.55168351,1,0,1000,0,9,False,0
188,-0.196330861,51.44712365,1,0,1000,0,9,False,0
189,-0.193228679,51.54099517,1,0,1000,0,9,False,0
190,-0.216707829,51.45308124,1,0,1000,0,9,False,0
191,-0.237667979,51.51464457,1,0,1000,0,9,False,0
192,-0.069180309,51.53637934,1,0,1000,0,9,False,0
193,-0.178294433,51.48432841,1,0,1000,0,9,False,0
194,-0.202031567,51.4751534,1,0,1000,0,9,False,0
195,-0.099803244,51.52420597,1,0,1000,0,9,False,0
196,-0.052284593,51.47122275,1,0,1000,0,9,False,0
197,-0.0760128,51.51767703,1,0,1000,0,9,False,0
198,-0.134619751,51.54497873,1,0,1000,0,9,False,0
199,-0.195610208,51.44154125,1,0,1000,0,9,False,0
200,-0.059209508,51.54973856,1,0,1000,0,10,False,0
201,-0.1354611,51.5649724,1,0,1000,0,10,False,0
202,-0.103057375,51.50225075,1,0,1000,0,10,False,0
203,-0.199573299,51.5242924,1,0,1000,0,10,False,0
204,-0.068764811,51.55750542,1,0,1000,0,10,False,0
205,-0.204313171,51.51484727,1,0,1000,0,10,False,0
206,-0.059944906,51.55751749,1,0,1000,0,10,False,0
207,-0.114047846,51.56283028,1,0,1000,0,10,False,0
208,-0.069707592,51.56774616,1,0,1000,0,10,False,0
209,-0.133742635,51.4731242,1,0,1000,0,10,False,0
210,-0.209114619,51.4778827,1,0,1000,0,10,False,0
211,-0.067222738,51.557692,1,0,1000,0,10,False,0
212,-0.03590633,51.47229687,1,0,1000,0,10,False,0
213,-0.160578085,51.52457821,1,0,1000,0,10,False,0
214,-0.164799352,51.45465871,1,0,1000,0,10,False,0
215,-0.137772063,51.5250454,1,0,1000,0,10,False,0
216,-0.097996141,51.52295812,1,0,1000,0,10,False,0
217,-0.114895084,51.45061239,1,0,1000,0,10,False,0
218,-0.037438773,51.48948139,1,0,1000,0,10,False,0
219,-0.022435318,51.52767329,1,0,1000,0,10,False,0
220,-0.191801533,51.54134063,1,0,1000,0,11,False,0
221,-0.106426364,51.5243926,1,0,1000,0,11,False,0
222,-0.113179107,51.49179694,1,0,1000,0,11,False,0
223,-0.202981985,51.4747685,1,0,1000,0,11,False,0
224,-0.06934868,51.54895666,1,0,1000,0,11,False,0
225,-0.103050787,51.5572716,1,0,1000,0,11,False,0
226,-0.034017612,51.49736906,1,0,1000,0,11,False,0
227,-0.239534817,51.45128358,1,0,1000,0,11,False,0
228,-0.129292171,51.49000987,1,0,1000,0,11,False,0
229,-0.196106749,51.52762479,1,0,1000,0,11,False,0
230,-0.220295927,51.48468793,1,0,1000,0,11,False,0
231,-0.129146999,51.549125,1,0,1000,0,11,False,0
232,-0.171284044,51.54493178,1,0,1000,0,11,False,0
233,-0.140396826,51.45925085,1,0,1000,0,11,False,0
234,-0.191643089,51.53456601,1,0,1000,0,11,False,0
235,-0.059417635,51.51810979,1,0,1000,0,11,False,0
236,-0.136079363,51.47355749,1,0,1000,0,11,False,0
237,-0.030066509,51.43530832,1,0,1000,0,11,False,0
238,-0.085967615,51.55076043,1,0,1000,0,11,False,0
239,-0.085908702,51.54576521,1,0,1000,0,11,False,0
240,-0.084683753,51.52058605,1,0,1000,0,12,False,0
241,-0.180562904,51.51597872,1,0,1000,0,12,False,0
242,-0.184677524,51.55421477,1,0,1000,0,12,False,0
243,-0.174540202,51.43109409,1,0,1000,0,12,False,0
244,-0.114811565,51.44257376,1,0,1000,0,12,False,0
245,0.014049037,51.42854827,1,0,1000,0,12,False,0
246,-0.149447274,51.43242491,1,0,1000,0,12,False,0
247,-0.151237552,51.49097223,1,0,1000,0,12,False,0
248,-0.208302862,51.51612746,1,0,1000,0,12,False,0
249,-0.062079721,51.46543502,1,0,1000,0,12,False,0
250,-0.126741092,51.54885489,1,0,1000,0,12,False,0
251,-0.074780935,51.53306588,1,0,1000,0,12,False,0
252,-0.08967432,51.43787206,1,0,1000,0,12,False,0
253,-0.044818906,51.50581432,1,0,1000,0,12,False,0
254,-0.053077188,51.47161802,1,0,1000,0,12,False,0
255,-0.045641399,51.53844204,1,0,1000,0,12,False,0
256,-0.039265409,51.49786501,1,0,1000,0,12,False,0
257,-0.132679899,51.4877307,1,0,1000,0,12,False,0
258,-0.108512365,51.49608525,1,0,1000,0,12,False,0
259,-0.064205956,51.56660145,1,0,1000,0,12,False,0
260,-0.113351067,51.5366289,1,0,1000,0,13,False,0
261,-0.09610535,51.52626177,1,0,1000,0,13,False,0
262,-0.059223334,51.54806348,1,0,1000,0,13,False,0
263,-0.029932124,51.54534772,1,0,1000,0,13,False,0
264,-0.200833805,51.52975779,1,0,1000,0,13,False,0
265,-0.072324635,51.46401246,1,0,1000,0,13,False,0
266,0.03037216,51.43095226,1,0,1000,0,13,False,0
267,-0.225458683,51.45987641,1,0,1000,0,13,False,0
268,-0.041285072,51.55203562,1,0,1000,0,13,False,0
269,-0.128684532,51.54836629,1,0,1000,0,13,False,0
270,-0.065249108,51.45336219,1,0,1000,0,13,False,0
271,-0.239720523,51.50165483,1,0,1000,0,13,False,0
272,-0.174777469,51.54630966,1,0,1000,0,13,False,0
273,-0.140808234,51.54789314,1,0,1000,0,13,False,0
274,-0.016792678,51.42414563,1,0,1000,0,13,False,0
275,-0.113831698,51.53618823,1,0,1000,0,13,False,0
276,-0.051188123,51.43914261,1,0,1000,0,13,False,0
277,-0.140406539,51.42444438,1,0,1000,0,13,False,0
278,-0.172912245,51.54437394,1,0,1000,0,13,False,0
279,-0.146848372,51.55717688,1,0,1000,0,13,False,0
280,0.005784184,51.43277082,1,0,1000,0,14,False,0
281,-0.048985804,51.51340117,1,0,1000,0,14,False,0
282,-0.049539075,51.55135436,1,0,1000,0,14,False,0
283,-0.073942335,51.52534173,1,0,1000,0,14,False,0
284,-0.15766656,51.45034829,1,0,1000,0,14,False,0
285,-0.028666937,51.49344817,1,0,1000,0,14,False,0
286,-0.142330633,51.42847115,1,0,1000,0,14,False,0
287,-0.164158098,51.43827218,1,0,1000,0,14,False,0
288,-0.055590744,51.50731736,1,0,1000,0,14,False,0
289,-0.149978355,51.43703507,1,0,1000,0,14,False,0
290,-0.197166915,51.54636633,1,0,1000,0,14,False,0
291,-0.150513622,51.4499314,1,0,1000,0,14,False,0
292,-0.159443357,51.46388692,1,0,1000,0,14,False,0
293,-0.218932547,51.48038066,1,0,1000,0,14,False,0
294,-0.183362827,51.49516738,1,0,1000,0,14,False,0
295,-0.110750973,51.47714067,1,0,1000,0,14,False,0
296,-0.115952884,51.43409631,1,0,1000,0,14,False,0
297,-0.209808269,51.48583596,1,0,1000,0,14,False,0
298,-0.202747653,51.44845793,1,0,1000,0,14,False,0
299,-0.102756571,51.4273563,1,0,1000,0,14,False,0
300,-0.135794165,51.46003471,1,0,1000,0,15,False,0
301,-0.184045683,51.52220043,1,0,1000,0,15,False,0
302,-0.185716661,51.55185295,1,0,1000,0,15,False,0
303,-0.12500362,51.46628328,1,0,1000,0,15,False,0
304,-0.166701296,51.48040025,1,0,1000,0,15,False,0
305,-0.125702338,51.55607432,1,0,1000,0,15,False,0
306,-0.22981495,51.50055788,1,0,1000,0,15,False,0
307,-0.124987285,51.42540036,1,0,1000,0,15,False,0
308,-0.092644517,51.53375673,1,0,1000,0,15,False,0
309,-0.167887864,51.51470269,1,0,1000,0,15,False,0
310,-0.177000091,51.53599702,1,0,1000,0,15,False,0
311,-0.105172277,51.44431396,1,0,1000,0,15,False,0
312,-0.015856332,51.520207,1,0,1000,0,15,False,0
313,-0.124579281,51.44652605,1,0,1000,0,15,False,0
314,-0.082854956,51.45863042,1,0,1000,0,15,False,0
315,-0.127889995,51.44475683,1,0,1000,0,15,False,0
316,-0.196347615,51.52240576,1,0,1000,0,15,False,0
317,-0.111969558,51.47932256,1,0,1000,0,15,False,0
318,-0.0781422,51.51982263,1,0,1000,0,15,False,0
319,-0.001414461,51.42835581,1,0,1000,0,15,False,0
320,-0.125950714,51.52718018,1,0,1000,0,16,False,0
321,-0.078239654,51.54283302,1,0,1000,0,16,False,0
322,-0.088761712,51.55289104,1,0,1000,0,16,False,0
323,-0.074414568,51.52860433,1,0,1000,0,16,False,0
324,-0.203107597,51.48729289,1,0,1000,0,16,False,0
325,-0.222540633,51.50613985,1,0,1000,0,16,False,0
326,-0.070528748,51.53737996,1,0,1000,0,16,False,0
327,-0.183161357,51.43429091,1,0,1000,0,16,False,0
328,-0.18947459,51.49249193,1,0,1000,0,16,False,0
329,-0.215305131,51.5132256,1,0,1000,0,16,False,0
330,-0.039330129,51.52113045,1,0,1000,0,16,False,0
331,-0.071765316,51.5532009,1,0,1000,0,16,False,0
332,-0.078735501,51.47564224,1,0,1000,0,16,False,0
333,-0.045187887,51.50940941,1,0,1000,0,16,False,0
334,-0.086252846,51.54296381,1,0,1000,0,16,False,0
335,-0.153136738,51.429384,1,0,1000,0,16,False,0
336,-0.08506687,51.48156684,1,0,1000,0,16,False,0
337,-0.06305413,51.48799464,1,0,1000,0,16,False,0
338,-0.114582384,51.53609303,1,0,1000,0,16,False,0
339,-0.127032409,51.57082505,1,0,1000,0,16,False,0
340,-0.166951273,51.52610904,1,0,1000,0,17,False,0
341,-0.132328382,51.48787827,1,0,1000,0,17,False,0
342,-0.140689859,51.51897685,1,0,1000,0,17,False,0
343,-0.214396791,51.48706392,1,0,1000,0,17,False,0
344,-0.168436213,51.46100365,1,0,1000,0,17,False,0
345,-0.223956772,51.48996399,1,0,1000,0,17,False,0
346,-0.219437595,51.46849552,1,0,1000,0,17,False,0
347,-0.171382477,51.46134688,1,0,1000,0,17,False,0
348,-0.176444542,51.43630235,1,0,1000,0,17,False,0
349,-0.127808041,51.54108002,1,0,1000,0,17,False,0
350,-0.181639673,51.51404424,1,0,1000,0,17,False,0
351,0.002962167,51.45827511,1,0,1000,0,17,False,0
352,-0.061251102,51.46306678,1,0,1000,0,17,False,0
353,-0.115650432,51.52469495,1,0,1000,0,17,False,0
354,-0.026198249,51.50074848,1,0,1000,0,17,False,0
355,-0.039690766,51.55234701,1,0,1000,0,17,False,0
356,-0.06667843,51.56963151,1,0,1000,0,17,False,0
357,-0.127094259,51.50896176,1,0,1000,0,17,False,0
358,-0.139647016,51.46635282,1,0,1000,0,17,False,0
359,-0.104687531,51.55573394,1,0,1000,0,17,False,0
360,-0.22311483,51.49049016,1,0,1000,0,18,False,0
361,-0.158408296,51.54633601,1,0,1000,0,18,False,0
362,0.000263803,51.45477832,1,0,1000,0,18,False,0
363,-0.000914217,51.45754542,1,0,1000,0,18,False,0
364,-0.056665037,51.55839147,1,0,1000,0,18,False,0
365,-0.101238772,51.53660707,1,0,1000,0,18,False,0
366,-0.022767064,51.47676785,1,0,1000,0,18,False,0
367,-0.214168914,51.47532488,1,0,1000,0,18,False,0
368,-0.234344023,51.49691146,1,0,1000,0,18,False,0
369,-0.03249463,51.48006734,1,0,1000,0,18,False,0
370,-0.078913718,51.55605956,1,0,1000,0,18,False,0
371,-0.209196898,51.49014783,1,0,1000,0,18,False,0
372,-0.130665546,51.56772967,1,0,1000,0,18,False,0
373,-0.227850035,51.49933572,1,0,1000,0,18,False,0
374,-0.1805819,51.50016073,1,0,1000,0,18,False,0
375,-0.209284048,51.52097773,1,0,1000,0,18,False,0
376,-0.233982938,51.50613057,1,0,1000,0,18,False,0
377,-0.115325821,51.45563954,1,0,1000,0,18,False,0
378,-0.099556273,51.46484657,1,0,1000,0,18,False,0
379,-0.172932179,51.51843668,1,0,1000,0,18,False,0
380,-0.153596581,51.475545,1,0,1000,0,19,False,0
381,-0.041269665,51.52061762,1,0,1000,0,19,False,0
382,-0.128497992,51.50516828,1,0,1000,0,19,False,0
383,-0.065470332,51.51476846,1,0,1000,0,19,False,0
384,-0.157397448,51.51834827,1,0,1000,0,19,False,0
385,-0.201308419,51.46374704,1,0,1000,0,19,False,0
386,-0.101369623,51.45979518,1,0,1000,0,19,False,0
387,-0.045423588,51.48862509,1,0,1000,0,19,False,0
388,0.004638308,51.46572303,1,0,1000,0,19,False,0
389,-0.189146334,51.47651882,1,0,1000,0,19,False,0
390,-0.213178618,51.45295535,1,0,1000,0,19,False,0
391,-0.070067163,51.45646014,1,0,1000,0,19,False,0
392,-0.080463161,51.5371178,1,0,1000,0,19,False,0
393,-0.091497639,51.43966398,1,0,1000,0,19,False,0
394,-0.22117605,51.46097185,1,0,1000,0,19,False,0
395,-0.140443266,51.52006289,1,0,1000,0,19,False,0
396,-0.209044701,51.50952899,1,0,1000,0,19,False,0
397,-0.225559374,51.52112733,1,0,1000,0,19,False,0
398,-0.104338059,51.47983895,1,0,1000,0,19,False,0
399,-0.166605756,51.4760495,1,0,1000,0,19,False,0
400,-0.166791596,51.473335,1,0,1000,0,20,False,0
401,-0.229757376,51.5011215,1,0,1000,0,20,False,0
402,-0.121637267,51.45734686,1,0,1000,0,20,False,0
403,-0.134766118,51.47181426,1,0,1000,0,20,False,0
404,-0.030474969,51.47775166,1,0,1000,0,20,False,0
405,-0.198123934,51.54936404,1,0,1000,0,20,False,0
406,-0.063828996,51.47921148,1,0,1000,0,20,False,0
407,-0.188082899,51.44484904,1,0,1000,0,20,False,0
408,-0.189100708,51.48236749,1,0,1000,0,20,False,0
409,-0.143410831,51.46436997,1,0,1000,0,20,False,0
410,-0.105065471,51.53300018,1,0,1000,0,20,False,0
411,-0.091616098,51.4776426,1,0,1000,0,20,False,0
412,-0.1189456,51.54261564,1,0,1000,0,20,False,0
413,-0.132520562,51.47124423,1,0,1000,0,20,False,0
414,-0.161729525,51.49474422,1,0,1000,0,20,False,0
415,-0.198730885,51.47084188,1,0,1000,0,20,False,0
416,-0.152919004,51.55561508,1,0,1000,0,20,False,0
417,-0.127241931,51.56810959,1,0,1000,0,20,False,0
418,-0.222364017,51.48435612,1,0,1000,0,20,False,0
419,-0.205724357,51.52902055,1,0,1000,0,20,False,0
420,-0.148049791,51.47279123,1,0,1000,0,21,False,0
421,-0.135071455,51.55316238,1,0,1000,0,21,False,0
422,-0.102905752,51.42514149,1,0,1000,0,21,False,0
423,-0.11018016,51.47887891,1,0,1000,0,21,False,0
424,-0.128067689,51.55271727,1,0,1000,0,21,False,0
425,-0.062249759,51.43806096,1,0,1000,0,21,False,0
426,-0.118500857,51.47735574,1,0,1000,0,21,False,0
427,-0.037307248,51.47957425,1,0,1000,0,21,False,0
428,-0.21325953,51.45344984,1,0,1000,0,21,False,0
429,-0.063155321,51.43134464,1,0,1000,0,21,False,0
430,-0.170329282,51.479105,1,0,1000,0,21,False,0
431,-0.124174948,51.52655387,1,0,1000,0,21,False,0
432,-0.103548868,51.54262649,1,0,1000,0,21,False,0
433,-0.010691794,51.51839254,1,0,1000,0,21,False,0
434,-0.054868729,51.52943044,1,0,1000,0,21,False,0
435,-0.100591061,51.48319885,1,0,1000,0,21,False,0
436,-0.066257676,51.5618444,1,0,1000,0,21,False,0
437,-0.002515296,51.44991156,1,0,1000,0,21,False,0
438,-0.211773339,51.49407912,1,0,1000,0,21,False,0
439,-0.113338806,51.54340242,1,0,1000,0,21,False,0
440,-0.211238484,51.44761313,1,0,1000,0,22,False,0
441,-0.105000622,51.47166449,1,0,1000,0,22,False,0
442,-0.052689425,51.46774751,1,0,1000,0,22,False,0
443,-0.207167581,51.48362153,1,0,1000,0,22,False,0
444,-0.201888165,51.51828318,1,0,1000,0,22,False,0
445,-0.04502766,51.55683656,1,0,1000,0,22,False,0
446,-0.110885969,51.53146537,1,0,1000,0,22,False,0
447,-0.199839133,51.44437835,1,0,1000,0,22,False,0
448,-0.141812293,51.43436206,1,0,1000,0,22,False,0
449,-0.084394134,51.46991978,1,0,1000,0,22,False,0
450,-0.127629047,51.49382705,1,0,1000,0,22,False,0
451,-0.216495876,51.46016427,1,0,1000,0,22,False,0
452,-0.224938144,51.46234805,1,0,1000,0,22,False,0
453,-0.243278013,51.51722454,1,0,1000,0,22,False,0
454,-0.066781206,51.57614095,1,0,1000,0,22,False,0
455,-0.131349831,51.49441427,1,0,1000,0,22,False,0
456,-0.173035157,51.46117375,1,0,1000,0,22,False,0
457,-0.063673572,51.46411531,1,0,1000,0,22,False,0
458,-0.14135417,51.56180161,1,0,1000,0,22,False,0
459,-0.062875344,51.49678787,1,0,1000,0,22,False,0
460,-0.060546694,51.49859953,1,0,1000,0,23,False,0
461,-0.117840668,51.54206922,1,0,1000,0,23,False,0
462,-0.193981442,51.49338076,1,0,1000,0,23,False,0
463,-0.147542631,51.51383551,1,0,1000,0,23,False,0
